time,t,data/C247_2.csv
2013 Apr,2013-04-30,0.023166588311519
2013 May,2013-05-31,0.023437585186531346
2013 Jun,2013-06-30,0.018732562687410373
2013 Jul,2013-07-31,0.021061310598488474
2013 Aug,2013-08-31,0.020999265173573117
2013 Sep,2013-09-30,0.01722391662485531
2013 Oct,2013-10-31,0.018286807495229557
2013 Nov,2013-11-30,0.017830385467819742
2013 Dec,2013-12-31,0.019232422438280508
2014 Jan,2014-01-31,0.02647229980918217
2014 Feb,2014-02-28,0.0239510155222206
2014 Mar,2014-03-27,0.01619059659214368
